"sample","MS_biogeo08_sss_mean_5m","MS_biogeo09_sss_min_5m","MS_biogeo10_sss_max_5m","MS_biogeo11_sss_range_5m","MS_biogeo12_sss_variance_5m","MS_biogeo13_sst_mean_5m","MS_biogeo14_sst_min_5m","MS_biogeo15_sst_max_5m","MS_biogeo16_sst_range_5m","MS_biogeo17_sst_variance_5m"
"HWS13",33.2063735291198,32.7579120174869,33.5526374146179,0.795054944661947,0.0721153844106984,7.02505494212056,0.527912089396473,17.158571599604,16.6305493155679,36.6374296251234
"HWS14",33.2063735291198,32.7579120174869,33.5526374146179,0.795054944661947,0.0721153844106984,7.02505494212056,0.527912089396473,17.158571599604,16.6305493155679,36.6374296251234
"HWS21",31.3947552367524,30.164125842648,32.6066432499385,2.44258740398434,0.69680209635021,4.68734266541221,-0.568951049259492,9.40083917871222,9.97062935195603,15.062372000901
"HWS22",31.3947552367524,30.164125842648,32.6066432499385,2.44258740398434,0.69680209635021,4.68734266541221,-0.568951049259492,9.40083917871222,9.97062935195603,15.062372000901
"HWS23",31.3947552367524,30.164125842648,32.6066432499385,2.44258740398434,0.69680209635021,4.68734266541221,-0.568951049259492,9.40083917871222,9.97062935195603,15.062372000901
"HWS24",31.3947552367524,30.164125842648,32.6066432499385,2.44258740398434,0.69680209635021,4.68734266541221,-0.568951049259492,9.40083917871222,9.97062935195603,15.062372000901
"HWS31",22.2935483378749,19.3221505688083,24.8618279733965,5.54032258577244,2.2267257987812,6.02290324498248,-0.74268817236667,14.7091397726408,15.4525806262929,31.676850452218
"HWS32",22.2935483378749,19.3221505688083,24.8618279733965,5.54032258577244,2.2267257987812,6.02290324498248,-0.74268817236667,14.7091397726408,15.4525806262929,31.676850452218
"HWS33",22.2935483378749,19.3221505688083,24.8618279733965,5.54032258577244,2.2267257987812,6.02290324498248,-0.74268817236667,14.7091397726408,15.4525806262929,31.676850452218
"HWS34",22.2935483378749,19.3221505688083,24.8618279733965,5.54032258577244,2.2267257987812,6.02290324498248,-0.74268817236667,14.7091397726408,15.4525806262929,31.676850452218
"HWS41",30.4737288588184,29.7401694604906,31.2481356475313,1.50915253970583,0.215796610308906,4.41406778561867,-0.47084745973096,13.7649152804229,14.2359322814618,26.0224219176729
"HWS42",30.4737288588184,29.7401694604906,31.2481356475313,1.50915253970583,0.215796610308906,4.41406778561867,-0.47084745973096,13.7649152804229,14.2359322814618,26.0224219176729
"HWS43",30.4737288588184,29.7401694604906,31.2481356475313,1.50915253970583,0.215796610308906,4.41406778561867,-0.47084745973096,13.7649152804229,14.2359322814618,26.0224219176729
"HWS44",30.4737288588184,29.7401694604906,31.2481356475313,1.50915253970583,0.215796610308906,4.41406778561867,-0.47084745973096,13.7649152804229,14.2359322814618,26.0224219176729
"HWS51",29.6711940196023,28.9158208761642,30.505000085973,1.5890298530237,0.223452238560613,4.71044774553669,-0.746716420152294,14.1810447707105,14.9269402774412,28.2625626094306
"HWS52",29.6711940196023,28.9158208761642,30.505000085973,1.5890298530237,0.223452238560613,4.71044774553669,-0.746716420152294,14.1810447707105,14.9269402774412,28.2625626094306
"HWS53",29.6711940196023,28.9158208761642,30.505000085973,1.5890298530237,0.223452238560613,4.71044774553669,-0.746716420152294,14.1810447707105,14.9269402774412,28.2625626094306
"HWS54",29.6711940196023,28.9158208761642,30.505000085973,1.5890298530237,0.223452238560613,4.71044774553669,-0.746716420152294,14.1810447707105,14.9269402774412,28.2625626094306
"HWS61",34.0491763395422,33.9036471647375,34.2045881832347,0.300823529502925,0.00894117651178556,5.19247058139128,1.8051764730145,11.9015294355505,10.0958823204041,11.7482553145465
"HWS62",34.0491763395422,33.9036471647375,34.2045881832347,0.300823529502925,0.00894117651178556,5.19247058139128,1.8051764730145,11.9015294355505,10.0958823204041,11.7482553145465
"HWS63",34.0491763395422,33.9036471647375,34.2045881832347,0.300823529502925,0.00894117651178556,5.19247058139128,1.8051764730145,11.9015294355505,10.0958823204041,11.7482553145465
"HWS64",34.0491763395422,33.9036471647375,34.2045881832347,0.300823529502925,0.00894117651178556,5.19247058139128,1.8051764730145,11.9015294355505,10.0958823204041,11.7482553145465
"NorthSea13",33.3162251908258,31.8476158419982,34.4583444405865,2.61192052727503,0.773882119466137,9.99125828332459,4.28701988513896,17.6363576105888,13.3491390746161,20.9466973866848
"NorthSea19",33.3162251908258,31.8476158419982,34.4583444405865,2.61192052727503,0.773882119466137,9.99125828332459,4.28701988513896,17.6363576105888,13.3491390746161,20.9466973866848
"NorthSea34",33.3162251908258,31.8476158419982,34.4583444405865,2.61192052727503,0.773882119466137,9.99125828332459,4.28701988513896,17.6363576105888,13.3491390746161,20.9466973866848
"NSSH33",33.3162251908258,31.8476158419982,34.4583444405865,2.61192052727503,0.773882119466137,9.99125828332459,4.28701988513896,17.6363576105888,13.3491390746161,20.9466973866848
"NSSH34",33.3162251908258,31.8476158419982,34.4583444405865,2.61192052727503,0.773882119466137,9.99125828332459,4.28701988513896,17.6363576105888,13.3491390746161,20.9466973866848
"NSSH36",33.3162251908258,31.8476158419982,34.4583444405865,2.61192052727503,0.773882119466137,9.99125828332459,4.28701988513896,17.6363576105888,13.3491390746161,20.9466973866848
"Pacific16",30.3346728922051,28.2182242848049,31.2599999614965,3.04196263139493,0.797744859323323,10.7090653927527,5.59168224795678,16.7792523107796,11.1868224366803,16.9489392877739
"Pacific3",30.3346728922051,28.2182242848049,31.2599999614965,3.04196263139493,0.797744859323323,10.7090653927527,5.59168224795678,16.7792523107796,11.1868224366803,16.9489392877739
"Pacific30",30.3346728922051,28.2182242848049,31.2599999614965,3.04196263139493,0.797744859323323,10.7090653927527,5.59168224795678,16.7792523107796,11.1868224366803,16.9489392877739
"Pacific35",30.3346728922051,28.2182242848049,31.2599999614965,3.04196263139493,0.797744859323323,10.7090653927527,5.59168224795678,16.7792523107796,11.1868224366803,16.9489392877739
"Pacific44",30.3346728922051,28.2182242848049,31.2599999614965,3.04196263139493,0.797744859323323,10.7090653927527,5.59168224795678,16.7792523107796,11.1868224366803,16.9489392877739
"Pacific5",30.3346728922051,28.2182242848049,31.2599999614965,3.04196263139493,0.797744859323323,10.7090653927527,5.59168224795678,16.7792523107796,11.1868224366803,16.9489392877739
"Z12",33.7971711409719,33.5571711941769,33.9422368250395,0.384802628504603,0.0100526316060783,11.1307237148285,7.47282894661552,15.0373026195325,7.56532894623907,7.56213881153809
"Z14",33.7971711409719,33.5571711941769,33.9422368250395,0.384802628504603,0.0100526316060783,11.1307237148285,7.47282894661552,15.0373026195325,7.56532894623907,7.56213881153809
"Z4",33.7971711409719,33.5571711941769,33.9422368250395,0.384802628504603,0.0100526316060783,11.1307237148285,7.47282894661552,15.0373026195325,7.56532894623907,7.56213881153809
"2016507910",34.8163535186599,34.3748065885259,35.1038673780241,0.729226519060398,0.0534160223413897,10.109558026435,7.03005524893492,15.4218784195283,8.39204417012673,8.01353812349435
"2016507911",34.8163535186599,34.3748065885259,35.1038673780241,0.729226519060398,0.0534160223413897,10.109558026435,7.03005524893492,15.4218784195283,8.39204417012673,8.01353812349435
"2016507912",34.8163535186599,34.3748065885259,35.1038673780241,0.729226519060398,0.0534160223413897,10.109558026435,7.03005524893492,15.4218784195283,8.39204417012673,8.01353812349435
"2016507913",34.8163535186599,34.3748065885259,35.1038673780241,0.729226519060398,0.0534160223413897,10.109558026435,7.03005524893492,15.4218784195283,8.39204417012673,8.01353812349435
"2016507915",34.8163535186599,34.3748065885259,35.1038673780241,0.729226519060398,0.0534160223413897,10.109558026435,7.03005524893492,15.4218784195283,8.39204417012673,8.01353812349435
"2016507916",34.8163535186599,34.3748065885259,35.1038673780241,0.729226519060398,0.0534160223413897,10.109558026435,7.03005524893492,15.4218784195283,8.39204417012673,8.01353812349435
"2016507918",34.8163535186599,34.3748065885259,35.1038673780241,0.729226519060398,0.0534160223413897,10.109558026435,7.03005524893492,15.4218784195283,8.39204417012673,8.01353812349435
"2016507919",34.8163535186599,34.3748065885259,35.1038673780241,0.729226519060398,0.0534160223413897,10.109558026435,7.03005524893492,15.4218784195283,8.39204417012673,8.01353812349435
"2016507920",34.8163535186599,34.3748065885259,35.1038673780241,0.729226519060398,0.0534160223413897,10.109558026435,7.03005524893492,15.4218784195283,8.39204417012673,8.01353812349435
"201650792",34.8163535186599,34.3748065885259,35.1038673780241,0.729226519060398,0.0534160223413897,10.109558026435,7.03005524893492,15.4218784195283,8.39204417012673,8.01353812349435
"201650793",34.8163535186599,34.3748065885259,35.1038673780241,0.729226519060398,0.0534160223413897,10.109558026435,7.03005524893492,15.4218784195283,8.39204417012673,8.01353812349435
"201650794",34.8163535186599,34.3748065885259,35.1038673780241,0.729226519060398,0.0534160223413897,10.109558026435,7.03005524893492,15.4218784195283,8.39204417012673,8.01353812349435
"201650795",34.8163535186599,34.3748065885259,35.1038673780241,0.729226519060398,0.0534160223413897,10.109558026435,7.03005524893492,15.4218784195283,8.39204417012673,8.01353812349435
"201650796",34.8163535186599,34.3748065885259,35.1038673780241,0.729226519060398,0.0534160223413897,10.109558026435,7.03005524893492,15.4218784195283,8.39204417012673,8.01353812349435
"201650797",34.8163535186599,34.3748065885259,35.1038673780241,0.729226519060398,0.0534160223413897,10.109558026435,7.03005524893492,15.4218784195283,8.39204417012673,8.01353812349435
"201650798",34.8163535186599,34.3748065885259,35.1038673780241,0.729226519060398,0.0534160223413897,10.109558026435,7.03005524893492,15.4218784195283,8.39204417012673,8.01353812349435
"201650799",34.8163535186599,34.3748065885259,35.1038673780241,0.729226519060398,0.0534160223413897,10.109558026435,7.03005524893492,15.4218784195283,8.39204417012673,8.01353812349435
"201450544",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201450545",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"2015501410",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"2015501411",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201550141",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201550142",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201550143",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201550145",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201550147",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201550149",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201604591",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"2017501410",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"2017501411",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"2017501414",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201750143",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201750144",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201750145",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201750146",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201750147",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201750149",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"2017501510",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201750153",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201750154",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201750155",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201750157",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201750158",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201750159",35.2181958070735,35.1581444887771,35.2803093821732,0.122319587765588,0.00162164949300128,8.27371131759329,6.39417524681878,10.5858763173683,4.19231960945523,2.18415257549777
"201750201",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750202",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750203",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750204",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750205",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750206",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750207",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750212",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750214",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750215",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750216",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750217",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750218",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750219",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750221",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750222",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750223",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750224",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750225",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750226",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750227",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750228",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750231",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750232",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750233",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750234",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750235",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750236",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750237",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"201750238",35.0666669014173,34.8764101859851,35.1447692284217,0.268461538048891,0.00504307693157059,9.07128204688048,7.59517948933137,12.1615384957729,4.56651283410879,2.48309846168909
"1552004523",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"1552004524",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"1552004526",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"1552004722",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"1552004723",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"1552004724",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"1552005123",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"1552005124",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"1552005125",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"1552005524",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"1552005525",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"1552005923",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"1552005924",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"1552006326",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"1552006327",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"2015505610",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"2015505612",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"2015505613",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"2015505622",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"2015505623",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"2015505624",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"201550562",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"201550563",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"201550564",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"201550565",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"201550566",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"201550567",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"201550568",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"201550569",35.1081159287605,35.0539133744539,35.1728982602916,0.119082123365091,0.0013507246416611,7.28985507707089,4.16560386689965,12.06521741434,7.89951689577333,7.00792607017185
"PH6",30.3346728922051,28.2182242848049,31.2599999614965,3.04196263139493,0.797744859323323,10.7090653927527,5.59168224795678,16.7792523107796,11.1868224366803,16.9489392877739
"PH5",30.3346728922051,28.2182242848049,31.2599999614965,3.04196263139493,0.797744859323323,10.7090653927527,5.59168224795678,16.7792523107796,11.1868224366803,16.9489392877739
"PH4",30.3346728922051,28.2182242848049,31.2599999614965,3.04196263139493,0.797744859323323,10.7090653927527,5.59168224795678,16.7792523107796,11.1868224366803,16.9489392877739
"PH3",30.3346728922051,28.2182242848049,31.2599999614965,3.04196263139493,0.797744859323323,10.7090653927527,5.59168224795678,16.7792523107796,11.1868224366803,16.9489392877739
"PH2",30.3346728922051,28.2182242848049,31.2599999614965,3.04196263139493,0.797744859323323,10.7090653927527,5.59168224795678,16.7792523107796,11.1868224366803,16.9489392877739
"PH1",30.3346728922051,28.2182242848049,31.2599999614965,3.04196263139493,0.797744859323323,10.7090653927527,5.59168224795678,16.7792523107796,11.1868224366803,16.9489392877739
"NS3",33.3162251908258,31.8476158419982,34.4583444405865,2.61192052727503,0.773882119466137,9.99125828332459,4.28701988513896,17.6363576105888,13.3491390746161,20.9466973866848
"NS2",33.3162251908258,31.8476158419982,34.4583444405865,2.61192052727503,0.773882119466137,9.99125828332459,4.28701988513896,17.6363576105888,13.3491390746161,20.9466973866848
"NS1",33.3162251908258,31.8476158419982,34.4583444405865,2.61192052727503,0.773882119466137,9.99125828332459,4.28701988513896,17.6363576105888,13.3491390746161,20.9466973866848
"BAH3",33.4468279192525,32.5679032520581,34.2938170689408,1.72650537503663,0.287743010908686,2.64419354546455,0.696236556455974,6.28225805426157,5.58629031335154,2.98910268916879
"BAH2",33.4468279192525,32.5679032520581,34.2938170689408,1.72650537503663,0.287743010908686,2.64419354546455,0.696236556455974,6.28225805426157,5.58629031335154,2.98910268916879
"BAH1",33.4468279192525,32.5679032520581,34.2938170689408,1.72650537503663,0.287743010908686,2.64419354546455,0.696236556455974,6.28225805426157,5.58629031335154,2.98910268916879
"BF3",17.9170229234768,15.6887022557149,19.9547328220979,4.26641224358828,1.72141984491858,9.74412217030998,1.7551145021242,18.6835114573704,16.9280915806312,36.54342681943
"BF2",17.9170229234768,15.6887022557149,19.9547328220979,4.26641224358828,1.72141984491858,9.74412217030998,1.7551145021242,18.6835114573704,16.9280915806312,36.54342681943
"BF1",17.9170229234768,15.6887022557149,19.9547328220979,4.26641224358828,1.72141984491858,9.74412217030998,1.7551145021242,18.6835114573704,16.9280915806312,36.54342681943
"NsSB",29.6914583047231,28.463645875454,30.9161457618078,2.45281250029802,0.813461455516517,8.13135419785976,-0.673124998807907,18.6592706739902,19.3317707876364,51.3500333229701
"NsSA",29.6914583047231,28.463645875454,30.9161457618078,2.45281250029802,0.813461455516517,8.13135419785976,-0.673124998807907,18.6592706739902,19.3317707876364,51.3500333229701
"NsFB",30.0490909923207,29.2551515174635,30.8857576485836,1.63090908707994,0.336271211956487,8.27560609759706,-0.44757575725177,18.533030278755,18.9804546471798,47.6123287894509
"NsFA",30.0490909923207,29.2551515174635,30.8857576485836,1.63090908707994,0.336271211956487,8.27560609759706,-0.44757575725177,18.533030278755,18.9804546471798,47.6123287894509
"InBB",29.0941268981449,27.0263493250287,30.9287301926386,3.90253971871876,1.92531587207128,7.02492063007657,-0.553968251106285,16.4525397164481,17.0050793602353,39.048333304269
